8.494817410409815750e+00,1.269435565744991123e+01,1.681411377424391773e+01,1.824891182196832773e+01,3.081804441629111224e+01,1.950594819696498661e+01,1.574713024114479865e+01,1.872543484893564880e+01,3.120181307670836901e+01,2.006062430937679508e+01,1.627799199606558744e+01,7.489214428018698300e+00,1.173262525738178574e+01,1.575101208891233995e+01,2.395850992039573768e+01,2.993527004111089695e+01,2.402936495465871758e+01,3.025878657580421560e+01
2.832577400126105971e+01,3.010590903219135939e+01,3.975078929530379668e+01,8.235120472985594020e+00,6.510363181406556343e+00,1.656629516260183976e+01,1.303222731344069096e+01,8.178623765618917574e+00,6.902148671419181092e+00,1.666860275886748255e+01,1.297279504350506940e+01,2.737120717983703599e+01,2.908230885478846872e+01,3.883828406623916152e+01,2.039707697512216455e+01,3.458814335329879697e+01,2.092814807259201260e+01,3.513345817500725587e+01
1.826027993047478404e+01,1.743454070359956631e+01,2.930691162338302291e+01,1.991276942967049735e+01,2.233200485012982739e+01,2.803645233343572940e+01,2.246464867854184178e+01,2.038072481443429851e+01,2.288571930838748614e+01,2.844689301261231762e+01,2.286695832089239389e+01,1.788398985308875666e+01,1.682093634228583312e+01,2.875322397099265004e+01,3.783829605181966205e+00,1.663038092024485692e+01,4.059694445744817415e+00,1.716994211264447756e+01
1.779197955620767502e+01,1.861087349668289548e+01,2.946358668209686016e+01,1.303418832919642512e+01,1.776427951007721617e+01,2.120156651684665050e+01,1.566387866099384141e+01,1.351160512188833529e+01,1.828729570260806625e+01,2.159878087672244362e+01,1.604407327556992513e+01,1.704668608226814897e+01,1.769126909320236862e+01,2.869828322272118371e+01,1.039670182234979556e+01,2.316500789557940720e+01,1.079061218505283826e+01,2.368622138364356644e+01
2.841194335993782616e+01,2.523928053284112849e+01,3.614242269059360524e+01,3.617400538845652136e+01,3.558303595712190770e+01,4.439432422049527105e+01,3.881558111560860169e+01,3.661987101998692395e+01,3.612188928663375975e+01,4.480669387150060601e+01,3.922355682514562147e+01,2.865029241669679294e+01,2.536145563348154042e+01,3.607393793195658560e+01,1.293698129009209552e+01,7.825627376348538888e+00,1.248713367182533140e+01,8.116468219530908357e+00
2.241444429332153021e+01,2.051199014511989205e+01,1.280577869131538549e+01,4.651287084769250413e+01,5.663164728980991924e+01,4.867423084937573208e+01,4.480312913471384917e+01,4.704480271256961998e+01,5.712347969584405405e+01,4.922676671864925879e+01,4.534830176565557736e+01,2.346546575801317758e+01,2.148357349081505419e+01,1.391625984423343887e+01,3.821235331649847922e+01,3.085475263382299005e+01,3.783433557403479597e+01,3.064869250923321786e+01
1.703416487251736910e+01,1.444846355250412273e+01,2.618768542578746050e+01,2.677225724700228682e+01,3.009159206218673432e+01,3.415937794390778492e+01,2.856992828033908793e+01,2.728120828975842116e+01,3.064631512140042346e+01,3.462226414011323783e+01,2.903675523521656388e+01,1.714269707263895626e+01,1.431952544632259894e+01,2.590285134650937948e+01,6.995527619072626990e+00,9.282206015683129863e+00,6.515070923169488992e+00,9.784767808674004641e+00
3.145398857566426898e+01,2.715499019134820102e+01,3.287359247671152218e+01,4.903731914376911760e+01,5.230136261812560150e+01,5.562801974740891353e+01,5.018226779714118635e+01,4.956710437973737982e+01,5.285691865338142037e+01,5.613415407597720730e+01,5.069399327380461528e+01,3.228807655477440619e+01,2.798466370247912138e+01,3.339600458906814140e+01,2.836282588514966818e+01,1.389935928559226141e+01,2.780701412452690846e+01,1.334338491416857053e+01
2.002664557721517369e+01,2.343994689942871545e+01,2.970470404251935292e+01,6.381050036854406748e+00,2.039566473480422459e+01,7.726780768442884195e+00,2.860487361437447973e+00,6.688512322981787328e+00,2.064421680592353425e+01,8.249184419622217490e+00,3.403317567230986107e+00,1.891537688866380407e+01,2.233243113439563032e+01,2.864520800967715175e+01,2.477833921061958478e+01,3.583502501987776157e+01,2.511905664289418283e+01,3.629357409866134532e+01
2.245911919794177791e+01,1.983509512117441176e+01,3.144615738853699227e+01,2.940223121552313046e+01,3.021423876519180496e+01,3.746206432319929291e+01,3.187107766675588039e+01,2.986639864631489161e+01,3.076675058960786657e+01,3.788461872618699289e+01,3.229021437349933166e+01,2.254154664541713160e+01,1.974137048043719744e+01,3.120935203467065122e+01,6.446150241648668455e+00,8.449488588085793950e+00,5.921283256408848672e+00,8.998677122348098578e+00
2.139914773798694725e+01,2.447232882586201796e+01,3.165836636952408867e+01,3.512221336867341392e+00,1.746293464176648413e+01,8.193889001887061596e+00,2.640407569870410143e+00,3.888144317571807118e+00,1.771773698448329171e+01,8.616802743122590869e+00,3.022499734787209125e+00,2.030210860141272988e+01,2.336083020511391695e+01,3.062609672873088584e+01,2.342437390815637599e+01,3.531763063435064254e+01,2.381047323318533770e+01,3.580008332826754724e+01
6.517901629689980325e+00,2.325612808611795312e+00,1.190364971384759762e+01,2.903819318130690519e+01,3.784941548334834494e+01,3.325268444231137011e+01,2.842847861721595848e+01,2.959177167577662360e+01,3.835644261582564951e+01,3.380125464120899892e+01,2.898303761103279541e+01,7.488909915884545576e+00,3.404500693079469897e+00,1.169406501106884200e+01,2.000824060687827810e+01,1.809505757451021779e+01,1.972036294342915497e+01,1.822272540401240448e+01
6.516215364262492038e+00,2.323906424989415687e+00,1.350766013425723422e+01,2.783187348811437545e+01,3.628326928411227925e+01,3.241473925229245623e+01,2.745498988313435618e+01,2.838719851496587054e+01,3.679507626907004436e+01,3.295849941194691723e+01,2.800675118876387870e+01,7.320446211395134739e+00,3.018249673613284223e+00,1.323020416555553069e+01,1.826726920459633519e+01,1.706147356041927665e+01,1.798589938362145446e+01,1.723272823974211576e+01
1.978117154409319411e+01,2.258121673041860689e+01,1.364809938639647058e+01,3.560473178812583228e+01,4.904647543226869288e+01,3.342490384327346931e+01,3.188969362071913594e+01,3.598899128002750558e+01,4.938875853887454070e+01,3.389782101559205074e+01,3.230858882510178631e+01,1.987470849288114749e+01,2.249893461935425876e+01,1.309325997528183549e+01,4.060728265010992999e+01,4.166640986028581040e+01,4.052727657628426527e+01,4.178124032622059048e+01
8.708556749545762088e+00,1.026898670755439902e+01,3.951754937311124039e+00,3.095041030329404208e+01,4.261642543899688462e+01,3.215332551262560656e+01,2.864171038556827753e+01,3.145071947685659808e+01,4.305301063689805119e+01,3.270143275475949451e+01,2.917103386027116230e+01,9.325600823568306552e+00,1.044803225588859696e+01,2.863177787746270742e+00,2.943972728744908807e+01,2.899546618852020785e+01,2.926596991736196429e+01,2.909656512410937523e+01
