2.995146747886692040e+01,2.878597173989045999e+01,2.620830258824431525e+01,2.935614923353662675e+01,3.013665997084118686e+01,4.202711345668920018e+01,4.695836319539542103e+01,4.065159449134771563e+01,3.677162610322803715e+01,2.657385536540523674e+01,2.037406794551006328e+01,2.528911908911489803e+01,2.589479028913749659e+01,4.645844311253429737e+01,4.150324255019201303e+01,3.201031502615394686e+01,2.985182322300501667e+01,3.451625240112792881e+01,3.274627521799830276e+01,5.045268020109310925e+01,5.055921276977234413e+01,4.412818541132313754e+01,4.529951729648524861e+01,4.046638652964525562e+01,2.534339769675721499e+01,3.123974884705267385e+01,2.206695925895023791e+01,2.701715536027371201e+01,2.592386487326071531e+01,3.095279305541356862e+01,3.424939699327252640e+01,3.180101098077971145e+01,2.847989402826744509e+01,3.773331429558415806e+01,3.610301400899876256e+01,2.972578541531271057e+01,3.282365105085852264e+01,2.946805746303056495e+01,4.713426891601107371e+01,4.005476510537111068e+01,4.201880858762279303e+01,3.746413910703875416e+01,3.568709903893036284e+01,4.382188842503629189e+01,3.229871078192464751e+01,4.012854109512039713e+01,3.552250258922367010e+01
1.301367920476509887e+01,1.363485452605509352e+01,1.721541160542759030e+01,1.309982915356358468e+01,1.228044772570355292e+01,2.289869555030566772e+01,3.550600007446532658e+01,1.957005634158468155e+01,2.713241513616365808e+01,1.659022129538226409e+01,2.434132607384469793e+01,1.713525151790057421e+01,1.664819514213647622e+01,2.139821970005499807e+01,1.852546301186335498e+01,1.072257572400543424e+01,1.685538040104028212e+01,9.888026573426571986e+00,9.767343489969915638e+00,3.380068023365966212e+01,3.965168852623227025e+01,3.677033681163218404e+01,1.799739190286933166e+01,1.518436875573585354e+01,1.846437179099534731e+01,1.301838648717382441e+01,2.209649398432008383e+01,1.564160893886174541e+01,1.742013446853787784e+01,1.154990937820170060e+01,1.282319112901330449e+01,1.092695768399602407e+01,1.544822176903093869e+01,1.860799450708080371e+01,2.539471273076472357e+01,2.477548480179255108e+01,1.791712275694260015e+01,1.512212613103871739e+01,2.753799437353618274e+01,3.080314776572259206e+01,2.496915839042151575e+01,1.944534348202603979e+01,2.280758969903727618e+01,1.895328832791591722e+01,1.019047398782567981e+01,1.287828063940595413e+01,1.177179934158519892e+01
3.720912041745067711e+01,3.362311280307741868e+01,2.900813274833885558e+01,3.488367868062713484e+01,3.403310081392243802e+01,1.743768843246176559e+01,9.667370192155557262e+00,2.004574215566281126e+01,1.164462657364307674e+01,3.744912359605316965e+01,4.059183242071770792e+01,3.391548202355967589e+01,3.513497595869739598e+01,2.211032475658031515e+01,2.143611776404464209e+01,3.681264532797887057e+01,2.473605320440673694e+01,3.026747625814715192e+01,3.602464801998454647e+01,1.505084462579959670e+01,1.131715894649951970e+01,5.554525142613442767e+00,2.437233520226547512e+01,2.420746523072451239e+01,3.884746504314438909e+01,2.881820630305402275e+01,2.727670828421656424e+01,3.148018850757851794e+01,3.786595621096009268e+01,3.321203536908240039e+01,2.668750533635341782e+01,3.242243561434788290e+01,2.843911663038857895e+01,2.022897356815129299e+01,1.340242853629980679e+01,1.647821895219477284e+01,2.166353873246961825e+01,2.758607507132742498e+01,1.691322112735858596e+01,8.444108460350404854e+00,1.537876770071068044e+01,1.936998257594582640e+01,1.600647274780277840e+01,2.237174601501710214e+01,3.370938659860406261e+01,2.628964073810491087e+01,2.737155582224582062e+01
5.372514499632253404e+01,5.013737982420510519e+01,4.513211035635536206e+01,5.143762529823705876e+01,5.077913088270251052e+01,3.567725636676405543e+01,2.543730828903257901e+01,3.835012527388794012e+01,2.978447490577911694e+01,5.328119456674220800e+01,5.471868570872177884e+01,4.967976787052831611e+01,5.097059021983048410e+01,4.007125892788008059e+01,3.973713695472980589e+01,5.371582402758429708e+01,4.171849995477402473e+01,4.788475007937492478e+01,5.309711935732523358e+01,3.046591895447490828e+01,2.393472064988629100e+01,2.206631731645186179e+01,4.255533739021153394e+01,4.249283430675206574e+01,5.430776468672627288e+01,4.598492664322241552e+01,4.222047601862345800e+01,4.772651579228305962e+01,5.352894851315765123e+01,5.014607429010393247e+01,4.438944345942166336e+01,4.953901218919694571e+01,4.508398059924540746e+01,3.843058706868672658e+01,3.147176851831904187e+01,3.307046517996329271e+01,3.923902570881904239e+01,4.445315977476327873e+01,3.426869576049292476e+01,2.672105432935242320e+01,3.357806625694698255e+01,3.756162816640824076e+01,3.403621676644323202e+01,4.059958848494461137e+01,5.084227826651234494e+01,4.453848250087342109e+01,4.521533875592997731e+01
3.051102889010389774e+01,2.753871398664750458e+01,2.497171105898875609e+01,2.846379233785854268e+01,2.723507100972226880e+01,4.892939294109891257e+00,9.921504520567641094e+00,7.901521442958824970e+00,1.028235830058444655e+01,3.236474281341862991e+01,3.835909514197203407e+01,2.961017480418112058e+01,3.043712287900411084e+01,5.596425273187374927e+00,8.339615571771529901e+00,2.910965939619000409e+01,1.957238436924230385e+01,2.122515411787719586e+01,2.793129758920835570e+01,7.354710558418688926e+00,1.350975545332317473e+01,1.276024978509760466e+01,8.786274732928532671e+00,1.169520420777967473e+01,3.435128172237421751e+01,2.181676273635630636e+01,2.634213958966384084e+01,2.653437239385516122e+01,3.308921820467286778e+01,2.601352569824599925e+01,1.811278005016142956e+01,2.480038836383756617e+01,2.316668113501446769e+01,1.056977945810800001e+01,1.044057082648300216e+01,1.668675964885192542e+01,1.547276008601281738e+01,2.188798766150087260e+01,1.111949541896172455e+00,9.533610656040000464e+00,4.390262744670101469e+00,1.029364890261287613e+01,1.079402149483068030e+01,7.509418645617203403e+00,2.579955540652536072e+01,1.396555156577559842e+01,1.790759661769420674e+01
2.912385887726819789e+01,2.731948782940553144e+01,2.388707374881828827e+01,2.810723631116989196e+01,2.867462511981484141e+01,3.773251811954839496e+01,4.178156253890431060e+01,3.667775236114481885e+01,3.199724872778642037e+01,2.605599916471599542e+01,2.120528436167372988e+01,2.406030636295999514e+01,2.490802985130451219e+01,4.243856111229798245e+01,3.765235184747205466e+01,3.094905658644671220e+01,2.671423114675590682e+01,3.216052665992236825e+01,3.148467869462690771e+01,4.551114048644046051e+01,4.524807056474364941e+01,3.879709579366105032e+01,4.159244553488171192e+01,3.698580297449669274e+01,2.524455939513387293e+01,2.877724648657370210e+01,1.926877327911435600e+01,2.519266988049012568e+01,2.555052560201188427e+01,2.928946445284678646e+01,3.134585274185162262e+01,2.994802574021415609e+01,2.601723688899161857e+01,3.386448426138430534e+01,3.149271077764394988e+01,2.527349462462757756e+01,2.920493587551310810e+01,2.683172149629193726e+01,4.256438206325365314e+01,3.502282751649113379e+01,3.752603781279289308e+01,3.349960618367365583e+01,3.135213353205478271e+01,3.997021664827509113e+01,3.064796328453625662e+01,3.692693841658525855e+01,3.267542019967017808e+01
3.677941566715050214e+01,3.320345493334750842e+01,2.816213021677513950e+01,3.450597246887865310e+01,3.389269044658828989e+01,2.211719127642167138e+01,1.707865458999285835e+01,2.395665897972343572e+01,1.491970365352770678e+01,3.628948533804391019e+01,3.799529135261308710e+01,3.268789897261241606e+01,3.397853361696119379e+01,2.734892395915164087e+01,2.542435442811396129e+01,3.685866979542454658e+01,2.499294133254473493e+01,3.146339779616730681e+01,3.630202976386074454e+01,2.233271879807439220e+01,1.886729453190672245e+01,1.303142867887495626e+01,2.898448659029229901e+01,2.756600415363711321e+01,3.733592962594597964e+01,2.929123148090700468e+01,2.526359081472225299e+01,3.076171269656049034e+01,3.654241586832334576e+01,3.331934733405557836e+01,2.810332993233960863e+01,3.278757937915923293e+01,2.820640132994779847e+01,2.320927011514213234e+01,1.627139360032716553e+01,1.636256478617921317e+01,2.294692202628131739e+01,2.764924368003627819e+01,2.315142801740152123e+01,1.371048930275399336e+01,2.035267890831019244e+01,2.234184607222259089e+01,1.857419931242804623e+01,2.688021114394951638e+01,3.408766885575607120e+01,2.931608363495352876e+01,2.907375259737966999e+01
1.119467158887832170e+01,9.870467027797671378e+00,1.167549673004780431e+01,1.002003496395854398e+01,8.780654971057941793e+00,1.702183611502119831e+01,2.950430444949414266e+01,1.361751879749542127e+01,2.038001091278602672e+01,1.428749895220964206e+01,2.195706798542249061e+01,1.334413969213461293e+01,1.337498921339327396e+01,1.680325241350223564e+01,1.285941573609809474e+01,9.122037264480988838e+00,1.008451222403869352e+01,3.397462836621794935e+00,7.818814558437647833e+00,2.848485145718008127e+01,3.380116244342509191e+01,3.037249758537805278e+01,1.361721949635109574e+01,9.475965066754316268e+00,1.642822130168847750e+01,6.801268911947263796e+00,1.632679027046356524e+01,1.091536120379499764e+01,1.516276501676780164e+01,7.562431897483296694e+00,5.809987160269270312e+00,6.378346363899559002e+00,9.532444132197818831e+00,1.209557098552625476e+01,1.860908954877664101e+01,1.775950976540818615e+01,1.089839317090133264e+01,8.854013924880906217e+00,2.228053198495515375e+01,2.425788625882435312e+01,1.895378986038147318e+01,1.287912421394628559e+01,1.600444275857877585e+01,1.391592672159088728e+01,6.512247970772001793e+00,7.227666867365599934e+00,4.761367848287405558e+00
5.507229132544316741e+01,5.147018062400925942e+01,4.662786417983474507e+01,5.275522739666918426e+01,5.198875320721085558e+01,3.494319608809435351e+01,2.358415992977231568e+01,3.788924768289638223e+01,2.987800148652491927e+01,5.496062137696401351e+01,5.707427337014374302e+01,5.136847393319620636e+01,5.263557665148800169e+01,3.885142506164522302e+01,3.919818836032152376e+01,5.484401244293038502e+01,4.275082695577228264e+01,4.850138382066270282e+01,5.411844084421823453e+01,2.815839609435604629e+01,2.126857961944353903e+01,2.081203780181276386e+01,4.160993665114050089e+01,4.218769412109580941e+01,5.615481424155729684e+01,4.692410732211958191e+01,4.417377581237692397e+01,4.918139037667765479e+01,5.528475189095508568e+01,5.124413417611278021e+01,4.493010353721838612e+01,5.052199377417162651e+01,4.632197666709951278e+01,3.838357396697661272e+01,3.164837302737083746e+01,3.422776504449780077e+01,3.987255129445168933e+01,4.556609743131414092e+01,3.269179884454234752e+01,2.626633685397959184e+01,3.279675618471410559e+01,3.753775707475390533e+01,3.425407516733150715e+01,3.977070145541821944e+01,5.181850508347781670e+01,4.435228455894721833e+01,4.562462121538753479e+01
3.269730869079661773e+01,3.139781862097631304e+01,2.858089523532230558e+01,3.201803419419946550e+01,3.275398121818786734e+01,4.358852948707126274e+01,4.782108832645604224e+01,4.239525197101597342e+01,3.799752959879975833e+01,2.936185097247467013e+01,2.329414298218203783e+01,2.794020940354785054e+01,2.859783369457163005e+01,4.818417094903875153e+01,4.331254271741634199e+01,3.471792473160568449e+01,3.195490628274393430e+01,3.690730206500207089e+01,3.541506128545818655e+01,5.154500276914886570e+01,5.126510675480344759e+01,4.481125259863549815e+01,4.718577411204861960e+01,4.245125758900092450e+01,2.818736925450057740e+01,3.358772546840985029e+01,2.425904626763634653e+01,2.953421572918177063e+01,2.873187679642065362e+01,3.352486660956925846e+01,3.645498201842999464e+01,3.432753382143661014e+01,3.081796959355107646e+01,3.952745007178940995e+01,3.745005641740637969e+01,3.117011165797291028e+01,3.472950029325697585e+01,3.175284699450138604e+01,4.851876332682375903e+01,4.106278773937246740e+01,4.345274657030457632e+01,3.920782304224906767e+01,3.721564703554914644e+01,4.563393486027334944e+01,3.487781770308911433e+01,4.223184432888340467e+01,3.775191221726416302e+01
2.937771980226909108e+00,6.034748138507271875e+00,1.120178533826963374e+01,4.762379647825944140e+00,5.213152051168698620e+00,2.669540878589145194e+01,3.857844113602860858e+01,2.339040355524197423e+01,2.807838999152412285e+01,6.120091037034057102e+00,1.349401507425984370e+01,8.189699972453484023e+00,7.154198170073821750e+00,2.737836508108037137e+01,2.295643457100575802e+01,2.325441777180695446e+00,1.440960658155257157e+01,1.003058705245874371e+01,3.335846228542144853e+00,3.838622851097826327e+01,4.300387985342980812e+01,3.867662822401717904e+01,2.431926118142944659e+01,1.975346662849672796e+01,7.663895292696926376e+00,1.037170042572729223e+01,1.546467509809807162e+01,8.652615408980873113e+00,6.823208353161535733e+00,5.921885285275245714e+00,1.336069261739935676e+01,6.808784386549639578e+00,1.090488630771998757e+01,2.113806913379202612e+01,2.629662841954161223e+01,2.296067291680090960e+01,1.771151702267832562e+01,1.158622070347254862e+01,3.236076360782707440e+01,3.241171309790234289e+01,2.836284185547286896e+01,2.172557420727556732e+01,2.383117070861856490e+01,2.437536341074246593e+01,5.601134670776504620e+00,1.771069110173867145e+01,1.336067988690339270e+01
2.177473001651209827e+01,2.068603695086179428e+01,1.848669019177963335e+01,2.121195476622550657e+01,2.202877067274685530e+01,3.588527223802886112e+01,4.247785104867376305e+01,3.410156917316140834e+01,3.155824381086028296e+01,1.840745940016067905e+01,1.260870895305116868e+01,1.715913195528257518e+01,1.772907219044049043e+01,3.988694241041950761e+01,3.479437379114045115e+01,2.384020447433245948e+01,2.264221992913601156e+01,2.669902614149382103e+01,2.459468556271659168e+01,4.534158836556057537e+01,4.642751287352961498e+01,4.016595532483068354e+01,3.838642850009654950e+01,3.338484882983759405e+01,1.723934489323094255e+01,2.351706364353634982e+01,1.482233411934157274e+01,1.904219328424046154e+01,1.777185728815354793e+01,2.289108935380532017e+01,2.677160817091239053e+01,2.379318829505535504e+01,2.079984547301265252e+01,3.110555230862552989e+01,3.059531429669820568e+01,2.414529392396244489e+01,2.601331412815029864e+01,2.188105469249549984e+01,4.134959551162417313e+01,3.532922973681360901e+01,3.618394788821916563e+01,3.095760373278005773e+01,2.973203846368488712e+01,3.708318291498081720e+01,2.422605620976677798e+01,3.280576261242179470e+01,2.798775638180386593e+01
2.896041836593935059e+01,2.679549408536927046e+01,2.594704458179408846e+01,2.736481053876662983e+01,2.606158784616497215e+01,1.018972559000831168e+01,1.896688980386549872e+01,1.007845494361931493e+01,1.767674519587428250e+01,3.163552925089969037e+01,3.874257471685614718e+01,2.969726204186443042e+01,3.017633205559894805e+01,4.753984251012094653e+00,9.032172457097736640e+00,2.705179909393628179e+01,2.107166796059853908e+01,1.954525682388618080e+01,2.575649113645560107e+01,1.505952064426764281e+01,2.198603896803523838e+01,2.203857967212805846e+01,5.265982755023024708e+00,1.039520625791951502e+01,3.377387898955257839e+01,2.151667386618332145e+01,2.882849390586006422e+01,2.667994747547930245e+01,3.247110398518004359e+01,2.475814755899572006e+01,1.764702483062677985e+01,2.345492487486948718e+01,2.372767372049859702e+01,1.282027281715399880e+01,1.702409172186242259e+01,2.193774668559679952e+01,1.768604034208469500e+01,2.245447117689303340e+01,9.867370254904850313e+00,1.836289521982472905e+01,1.166848455971109644e+01,1.321241409980064141e+01,1.598100833098864904e+01,6.715316142205111305e+00,2.407735333030081293e+01,1.163917036099755720e+01,1.678887231970509220e+01
1.966961313742625350e+01,1.698638765261243222e+01,1.550138868393607616e+01,1.776556983507104803e+01,1.648956307338261240e+01,6.976349695237624715e+00,1.956566261329307466e+01,3.602338246853475479e+00,1.195072351044881565e+01,2.187964291956319940e+01,2.856767887927424354e+01,1.954969179414893432e+01,2.017716150327517255e+01,7.486559688720038075e+00,2.779871858366964155e+00,1.811274875163478271e+01,1.053867299136797975e+01,1.021306836587690370e+01,1.689927165084247918e+01,1.839757236549663943e+01,2.378669364354270854e+01,2.085278341268750069e+01,5.267012759971597013e+00,8.777817054835189703e-01,2.396163293010692286e+01,1.139169585324772704e+01,1.831238969147862505e+01,1.647186741034022006e+01,2.266658902962938882e+01,1.521803919150399409e+01,7.487202392559876962e+00,1.395252882858207144e+01,1.334655059791377951e+01,3.578524452264129962e+00,1.044057082648300572e+01,1.292939468705957751e+01,7.344508402291516802e+00,1.205188375548193669e+01,1.223143624396201545e+01,1.506310170184564790e+01,9.005326607249271476e+00,4.405576836223861648e+00,8.188632349914851005e+00,4.393002184559794188e+00,1.484931839362394967e+01,3.093885829883950223e+00,6.976203490701901266e+00
