1.214657883057056154e+01,1.789777837404315264e+01,7.315724111776344962e+00,2.818117101866399565e+01,1.370236118364873690e+01,1.684353244197858146e+01,2.389772752623066054e+01,3.101345278747570688e+01,1.942373702872691865e+01,3.547742309331996324e+01,2.798549126977499313e+01,2.756818200361885829e+01,3.080385606396890452e+01,3.033365376530623081e+01,2.821771791753695169e+01,1.932192385373650367e+01,2.787478791487432161e+01,1.967858173205554806e+01,6.684307860111686317e+00,6.376642850819798092e+00,9.140343213107438913e+00,1.384860136630497074e+01,8.778075900681185928e+00,5.211805223979252055e+00,1.343685473027347754e+01,5.693657982462317690e+00,1.009928215600043799e+01,1.555287956526859894e+01,1.065046842296936980e+01,2.585872698222551946e+01,2.516060731541739770e+01,3.269049288237352613e+01,3.204483231700728396e+01,1.918248401885808008e+01,2.367715753377945020e+01,1.287828063940595413e+01,1.237645767812501063e+01,2.107796920042479982e+01,1.156795133655801955e+01,1.237645767812500708e+01,1.087423846068140065e+01,1.467575219155526023e+00,1.088844201901459208e+01
2.496633912019152746e+01,1.985621893310883834e+01,2.972154138700403792e+01,4.394301602228430426e+01,3.861290206828966376e+01,4.430014902332245441e+01,3.003028958687808014e+01,3.337113263377664651e+01,3.215457380158359513e+01,2.862014485189018576e+00,9.053335806358317583e+00,9.470510903044715434e+00,8.330232053594166075e+00,8.459108616071047138e+00,4.059184367227179280e+01,4.114552440647339893e+01,4.114210349227443686e+01,4.168662575008072224e+01,3.056140172396120747e+01,3.099825201490394733e+01,2.797735807022421639e+01,3.477978112380678510e+01,2.841042163049077374e+01,3.889950639716936820e+01,3.553321249885642175e+01,3.936162059214503728e+01,4.431254109790657481e+01,4.122559038333582748e+01,4.478782229896665257e+01,2.672150040667611393e+01,2.725126957689640506e+01,3.057964151918005413e+01,3.094395157382927763e+01,1.887795607349321969e+01,1.616370461080806464e+01,2.494832486641000813e+01,2.531118836086227475e+01,2.855807684182048334e+01,3.015043986774571749e+01,2.531118836086227830e+01,3.094658783166035931e+01,3.572751491944397628e+01,3.144695781935584478e+01
1.492203415806344147e+01,2.028624625062192877e+01,1.001618348069487752e+01,2.987439156028933596e+01,1.539077287974662234e+01,1.769414575306710802e+01,2.653320930083931017e+01,3.354950061813356399e+01,2.192268917768556236e+01,3.820376205321159091e+01,3.063452128013413400e+01,3.023333262196335625e+01,3.322952171015109002e+01,3.277526026475526777e+01,3.021661913557652923e+01,2.088045466628862101e+01,2.981402989600107034e+01,2.118175617459074189e+01,9.563794693782227796e+00,9.285006269047833882e+00,1.194388841253672950e+01,1.610616478334022261e+01,1.161588493697875180e+01,6.374941260005545729e+00,1.559621617884850053e+01,6.682684609523381170e+00,9.784144490978736286e+00,1.687726215369867688e+01,1.029223158385918246e+01,2.863716418261357077e+01,2.792020203349074592e+01,3.536815883268705107e+01,3.470126398816615421e+01,2.205020935168986540e+01,2.586699074737414605e+01,1.516398132739032967e+01,1.469817989146424964e+01,2.379300575023751207e+01,1.436759908483925585e+01,1.469817989146424608e+01,1.363552629226609980e+01,4.402264247565977229e+00,1.360147987397107450e+01
2.611108401888741781e+01,3.310111257028794540e+01,2.249688121512057393e+01,2.176209488089167010e+01,1.265173236264085865e+01,8.616364119871057881e+00,2.668939060383288364e+01,3.149313035871283262e+01,2.181297015931952643e+01,4.800992205859072470e+01,4.145045693116166774e+01,4.094399671594472778e+01,4.534638369720943274e+01,4.482188156087946140e+01,2.411192968295541661e+01,1.430824761054008398e+01,2.335489175839202147e+01,1.414529381664893215e+01,2.097103812372272813e+01,2.042595389116488747e+01,2.343386707551714565e+01,1.642652015832661405e+01,2.289341430361422880e+01,1.230663959473169911e+01,1.555305400673588601e+01,1.175422288126184078e+01,6.671692457084281713e+00,1.102116157304690880e+01,6.115718085660591719e+00,3.025939731666238330e+01,2.938222497517633158e+01,3.470427215520829378e+01,3.385101295885028350e+01,3.124866082330514061e+01,3.921894817872288286e+01,2.864620187837040532e+01,2.809599659002462602e+01,2.546644984218726648e+01,2.002545431703130774e+01,2.809599659002461891e+01,1.920291654314988961e+01,1.723520551413439605e+01,1.872203677926260568e+01
3.115003283792143307e+01,3.588562316623343662e+01,3.313446885192207247e+01,1.249111584388545992e+01,2.319255000267231992e+01,2.479822650326678968e+01,1.283914356748014995e+01,6.048255655221539406e+00,1.617556924876427615e+01,3.612741036174556797e+01,3.484730339082150863e+01,3.435147188877768798e+01,4.023724814836670305e+01,3.973866216717069477e+01,9.277060635420470547e+00,1.917655781449981234e+01,1.009802238411075948e+01,1.924895678025106349e+01,3.177185610284200479e+01,3.153259539963972102e+01,3.162976040657639842e+01,2.167713329616070439e+01,3.135000184659754652e+01,3.177824162021984478e+01,2.222173301950962099e+01,3.168570021225905364e+01,3.264654661385994672e+01,2.315720611567136444e+01,3.265128042378445627e+01,1.379821228591173288e+01,1.378096755810850382e+01,8.449268730479110090e+00,8.045812614251515171e+00,2.799909577089440660e+01,4.005300376825981346e+01,3.586657443532835998e+01,3.553322225883253793e+01,1.601945506226384808e+01,2.481122783006299315e+01,3.553322225883253793e+01,2.520259104975670539e+01,3.431304145536211081e+01,2.498703329854262378e+01
1.814800449583705699e+01,2.446594983122816913e+01,1.879840232513713971e+01,1.029593590202817666e+01,8.326302480944960394e+00,1.194959527844930136e+01,6.517746739234199893e+00,1.169689310686172412e+01,2.779871858378107685e+00,3.227680107110803220e+01,2.780695286047208725e+01,2.725114648447290477e+01,3.291493873669269732e+01,3.236089637732054314e+01,8.654925257617877676e+00,6.891560517532705710e+00,8.610862363502022276e+00,7.347439275155321248e+00,1.721683369865631974e+01,1.688142129813212478e+01,1.769910036279230425e+01,6.340078976292876867e+00,1.730168535364679272e+01,1.646403636814078553e+01,6.887447224332534645e+00,1.639819322424585835e+01,1.798367902023943543e+01,9.289540257459943717e+00,1.809505757451021779e+01,1.033893773101927493e+01,9.473703359718278705e+00,1.450832898960660700e+01,1.368099360448450952e+01,1.811293644113768408e+01,2.990985490105270372e+01,2.283527148580030186e+01,2.239101686438126748e+01,6.447258613372214953e+00,1.039795998029863355e+01,2.239101686438126393e+01,1.053680019405162227e+01,1.909251185220100311e+01,1.019385529575180271e+01
2.084988544341455707e+01,2.800568348395649565e+01,1.929762311594354429e+01,1.155841846158668318e+01,4.121758308977432783e+00,3.187147480625903029e+00,1.529330514103289573e+01,1.974766649167304422e+01,1.076065465575699420e+01,3.942857115211027264e+01,3.391582942701059267e+01,3.336914282720132263e+01,3.857875932843064248e+01,3.802595092290025036e+01,1.293624471636681328e+01,2.727894865741254726e+00,1.229433500966402271e+01,2.783975197486045605e+00,1.749668070510103135e+01,1.698572071183605559e+01,1.913573158644784300e+01,7.259899096500348037e+00,1.860333937064470788e+01,1.229158797235505673e+01,6.671693133950328480e+00,1.194726882332461670e+01,1.109661460287636459e+01,1.753174660919691652e+00,1.099868642761530957e+01,1.905638338977626134e+01,1.818153448914810966e+01,2.298896666872954242e+01,2.212997042409100956e+01,2.359732892077418853e+01,3.402324605433153693e+01,2.485385679104275525e+01,2.431954069769544091e+01,1.464510497099511177e+01,1.280521804112301965e+01,2.431954069769543736e+01,1.230630822781857781e+01,1.678412952781859957e+01,1.175387594054985030e+01
2.794824680453993082e+01,2.844702589200413101e+01,3.228260792365497167e+01,2.946568264972835394e+01,3.170525672414606433e+01,3.622487520416093076e+01,1.780275517390217743e+01,1.621186119380216795e+01,2.250499021173836667e+01,1.895635616099378495e+01,2.147882526120051239e+01,2.119633793926834286e+01,2.601667190534010388e+01,2.567582694742965543e+01,2.556571949629370266e+01,3.112226241433850404e+01,2.637187336391576054e+01,3.152194355402319204e+01,3.188711586559169220e+01,3.199840044071435585e+01,3.018862177339316588e+01,2.815263249853981620e+01,3.026531838758990389e+01,3.695729884577040991e+01,2.902484308951883563e+01,3.717828177262394007e+01,4.064164023320905983e+01,3.338941315142673716e+01,4.091830603126471999e+01,1.406516359177478215e+01,1.494378535500440819e+01,1.236838183906079713e+01,1.312575015696662817e+01,2.112802952137493762e+01,2.961725259018475498e+01,3.133956154826536178e+01,3.131489390895509928e+01,1.888894292281941389e+01,2.689080605349376185e+01,3.131489390895509928e+01,2.772458311165570777e+01,3.661245234416659855e+01,2.793008210294527416e+01
7.498661183654306228e+00,1.002159130515105190e+01,1.202623643871388204e+01,2.592752269864632453e+01,1.807244269601087083e+01,2.378628888772420424e+01,1.340392507217625884e+01,1.994046823229630050e+01,1.307362499141073187e+01,1.838974663056493242e+01,1.240102695303468749e+01,1.185301003617453119e+01,1.723520564086558338e+01,1.667923127366626446e+01,2.341755360383828943e+01,2.117022029191872790e+01,2.369027742559790184e+01,2.172508929412546763e+01,1.197069653665802669e+01,1.221354240606205011e+01,9.914012681407301741e+00,1.430826410874420240e+01,1.008403837584846130e+01,1.904743681389370735e+01,1.501915303646789468e+01,1.944096491333677790e+01,2.410107687398922849e+01,2.073987527915666007e+01,2.453956650191393152e+01,1.230129125633367515e+01,1.215678398262159554e+01,1.945611789191431384e+01,1.920486156274720457e+01,2.325051161007755773e+00,1.448228262711641356e+01,1.122441782359683771e+01,1.109980125784054827e+01,1.058315051760481218e+01,9.599782809282856988e+00,1.109980125784054827e+01,1.042452036536009174e+01,1.711966186645895149e+01,1.090280571244146479e+01
3.014488948293727333e+01,2.512856806369140372e+01,3.493721029883948859e+01,4.757032960677205580e+01,4.325459185466619516e+01,4.889473931917848404e+01,3.369677090987659085e+01,3.619644289204843091e+01,3.629894061951918616e+01,6.998897614622442198e+00,1.429227376261759019e+01,1.468693524421504293e+01,1.322849230006461774e+01,1.344864495273736793e+01,4.405360592123355445e+01,4.544835651371709417e+01,4.466499250444914537e+01,4.597915818674461974e+01,3.573254490953837603e+01,3.615821356730022273e+01,3.316044293832517553e+01,3.937907446328983241e+01,3.358189629128762022e+01,4.397529349161731460e+01,4.016159825951392293e+01,4.442635822786508726e+01,4.931982316987293302e+01,4.580483496256384512e+01,4.978455558963894134e+01,3.014577053670931761e+01,3.076730479786789729e+01,3.305660721254925960e+01,3.353236343699889943e+01,2.382616516446365651e+01,2.126235260755827738e+01,3.022092559364346798e+01,3.058187332973264105e+01,3.256278622643046816e+01,3.498757456018054057e+01,3.058187332973264461e+01,3.580557360960157354e+01,4.092459493861771591e+01,3.629005716725220765e+01
3.785699501909029596e+00,6.516157101515533512e+00,8.697991510241319446e+00,2.830669957734171760e+01,1.839730125058539301e+01,2.406066732562504029e+01,1.683277702595558267e+01,2.372910729056464874e+01,1.547367730348710246e+01,1.980828152012042054e+01,1.269407264616762809e+01,1.221000768962339933e+01,1.663187496151595823e+01,1.609348120015502559e+01,2.620395065985420757e+01,2.240565582808246603e+01,2.636626398044655417e+01,2.295759396632328020e+01,9.142014793615139467e+00,9.522914838709699126e+00,6.686136522791867876e+00,1.502685382347710608e+01,7.024317342390711261e+00,1.730476049208795430e+01,1.556728268994879194e+01,1.777181570007877198e+01,2.277701599848249714e+01,2.117046111474297021e+01,2.326708631130604488e+01,1.625519447316921529e+01,1.601194541512337111e+01,2.352065451109631766e+01,2.322052521455830032e+01,3.578369634129903165e+00,1.198785496088824232e+01,6.996884613777883288e+00,6.885554210818606080e+00,1.377499544381298513e+01,9.475642916314988895e+00,6.885554210818606080e+00,1.009891191808704747e+01,1.440559625990539239e+01,1.065011734636944674e+01
2.995573314056712988e+01,2.736174774536172549e+01,3.486120537139830589e+01,4.027181955667646207e+01,3.917969643606355845e+01,4.443390998210345799e+01,2.706230213455410194e+01,2.765545904245865572e+01,3.081759494037125791e+01,1.058502615290925242e+01,1.705029235965825762e+01,1.709555518426414267e+01,1.944914286687647120e+01,1.934556178389069814e+01,3.648500941999737535e+01,4.005943653511292979e+01,3.721252940425160460e+01,4.053883191732016655e+01,3.510810666737444308e+01,3.540182702037141382e+01,3.280918768729291912e+01,3.530372399760458535e+01,3.308595078426993297e+01,4.216915327803550184e+01,3.616587436794727495e+01,4.252318092346114042e+01,4.686623448623779353e+01,4.138462669743661593e+01,4.725049748537660577e+01,2.317791695831393994e+01,2.396769637085110816e+01,2.406104202693490635e+01,2.469795400866199842e+01,2.265305867324841671e+01,2.586227981992486491e+01,3.174191066310793730e+01,3.193123995572743468e+01,2.690722283779961543e+01,3.220541141007214492e+01,3.193123995572743468e+01,3.308281009113719051e+01,4.033309818651233769e+01,3.345907995092402132e+01
4.630322799770562625e+01,5.089234763627732860e+01,4.818829132503987012e+01,2.332518209997064318e+01,3.694237868589010532e+01,3.709732478252036714e+01,2.799037887808224312e+01,2.094239516140651247e+01,3.110434535740468931e+01,4.873531152074159678e+01,4.880455352486410447e+01,4.834958192188521053e+01,5.408977527939923391e+01,5.362776782605662618e+01,2.198587066298504666e+01,3.201738108486740231e+01,2.249634121794591479e+01,3.190616271184903141e+01,4.676880658123219803e+01,4.650036087383226402e+01,4.673915950143582876e+01,3.613892064090438083e+01,4.644392816344394959e+01,4.589158729841093276e+01,3.656131224242972877e+01,4.571950680160485092e+01,4.578638062866241398e+01,3.624354881284376972e+01,4.568161904443267218e+01,2.860571401458325980e+01,2.871605711414243700e+01,2.196977857217158103e+01,2.197309232679956637e+01,4.289804525160580084e+01,5.475973341425927288e+01,5.101726914771687404e+01,5.068598458753137237e+01,3.117262757432935771e+01,3.979904277275725377e+01,5.068598458753137237e+01,4.012901733361730550e+01,4.894811355099032113e+01,3.987013706459008233e+01
1.204898691695588653e+01,7.796905653292403038e+00,1.269431733227121839e+01,4.029229057592048235e+01,2.780891251215965454e+01,3.272314648780609758e+01,3.006609754932527068e+01,3.708248322151632692e+01,2.797213450628844100e+01,2.486889798334565427e+01,1.731921366847805643e+01,1.722077174739614946e+01,1.712148722605623874e+01,1.685767502603155066e+01,3.874647181402934137e+01,3.295907378061151149e+01,3.877736742294539596e+01,3.346630039545617308e+01,1.448476643707919820e+01,1.501908590169237101e+01,1.287838592486831857e+01,2.555628820065759399e+01,1.338448529462695546e+01,2.228042526500474807e+01,2.575888431644350263e+01,2.283539046361019587e+01,2.779871857118451572e+01,3.043652307333807983e+01,2.835469294260820661e+01,2.961928081097376975e+01,2.938222497517633514e+01,3.684703280667291381e+01,3.657236291767090819e+01,1.575504774007244357e+01,9.033899951258261396e+00,7.349712776022778726e+00,7.818423781598929700e+00,2.692951406879210552e+01,2.002545431703131129e+01,7.818423781598932365e+00,2.017625668877891698e+01,1.723520551413440316e+01,2.066817170387099623e+01
3.647048738830928016e+01,3.194808039865899119e+01,4.135064259034868428e+01,5.097645687681919213e+01,4.836039823233476653e+01,5.386738216525448308e+01,3.741711373757496517e+01,3.865641109588203506e+01,4.067541347963315701e+01,1.318576046323329898e+01,2.095433297330662370e+01,2.128365353814527339e+01,2.038043322546819880e+01,2.058416772675366602e+01,4.726256253402689822e+01,4.994985545874028787e+01,4.795550593659704219e+01,5.045781206241746730e+01,4.200290533590844433e+01,4.239479401220204835e+01,3.947974796425076960e+01,4.445049642089237096e+01,3.986542539578726263e+01,4.995364743523717266e+01,4.527503145034874876e+01,5.037573443448872723e+01,5.511094573211874348e+01,5.077586367153288194e+01,5.554949340230108845e+01,3.362591616227035729e+01,3.435551153189318541e+01,3.513177546016510178e+01,3.574438607449725680e+01,2.973365213473777757e+01,2.837013955241106444e+01,3.696097393864896219e+01,3.728985233446500303e+01,3.680459134768567253e+01,4.053442027937172298e+01,3.728985233446500303e+01,4.138462669743661593e+01,4.725049748537661287e+01,4.183406906564863448e+01
2.304674519428397517e+01,1.593370751091285697e+01,2.558382890666522513e+01,5.045655686900819603e+01,3.984705918519656365e+01,4.521837225691977125e+01,3.807738177873046936e+01,4.404178405260923057e+01,3.757262145821408694e+01,2.064644705051776441e+01,1.634199418001692194e+01,1.668825189592564229e+01,1.197327618003220451e+01,1.221607076826447980e+01,4.814589201389218687e+01,4.439947305805623046e+01,4.838186426880992030e+01,4.494266442476253332e+01,2.724274421006998281e+01,2.779871858128749906e+01,2.505573936184873673e+01,3.690418358061357651e+01,2.561091286193784811e+01,3.568595063502288411e+01,3.731886582518175288e+01,3.624033582131939113e+01,4.134347396916584927e+01,4.260286287266605143e+01,4.189677621953040898e+01,3.629822262306959857e+01,3.638622047451368502e+01,4.262175965250150256e+01,4.262430087045236604e+01,2.246297215290799443e+01,1.029341774353066263e+01,1.945910301426199140e+01,2.001507738528476921e+01,3.533840249562194913e+01,3.118517085171483672e+01,2.001507738528477276e+01,3.160633038668160921e+01,3.084899274241370648e+01,3.215414853797111050e+01
4.678280441531478573e+01,5.117225150214158447e+01,4.882678235954939794e+01,2.457948173421294769e+01,3.795927607991958297e+01,3.832034196206377885e+01,2.847420171322435678e+01,2.129554667272728707e+01,3.180415111245086379e+01,4.835447955562913336e+01,4.870436155679799839e+01,4.826125663430022428e+01,5.394789935863356334e+01,5.349622386155401443e+01,2.303215009938008961e+01,3.314801880926059141e+01,2.358556875666386432e+01,3.305931197782516051e+01,4.744596968428367489e+01,4.719447808433321256e+01,4.732543266215721189e+01,3.700275002880979258e+01,4.704702369988540767e+01,4.685932926779118191e+01,3.745669143802798118e+01,4.670405428705640816e+01,4.692783193651941787e+01,3.736226459509708775e+01,4.683882479009110256e+01,2.885516166678107552e+01,2.901788539340583384e+01,2.201368189488536586e+01,2.208710172139410943e+01,4.312950273895350506e+01,5.487934196820111765e+01,5.147087041663239404e+01,5.115461087496773729e+01,3.166656067248062456e+01,4.047822790869459197e+01,5.115461087496773729e+01,4.084058541637737960e+01,4.978206915408823363e+01,4.060147342827078631e+01
