3.820411264311942290e+01,3.372099813858031325e+01,2.750285493913121826e+01,2.919422535942529606e+01,4.881212971211422058e+01,3.161222447805967661e+01,3.336683582650756819e+01,3.573569565217825783e+01,3.529617664953860867e+01,3.249299046789673895e+01,1.187860413261116754e+01,1.821642031640130099e+01,2.124859219159988299e+01,2.050656810475670255e+01,3.571603644511210263e+01,6.901518664584881613e+00,6.452623354566097369e+00,1.512118701840305590e+01,2.081444990702176412e+01,3.053141729183757747e+01,2.017236174531072379e+01,2.402525298231751449e+01,2.998396218385093448e+01,1.564128164719846303e+01,2.582779436609684609e+01,1.496263720310887280e+01,2.515359487715511477e+01,4.048205334081607276e+01,4.004059540011214580e+01,1.664959460151169424e+01,2.665375116312534942e+01,2.163150295699297843e+01,1.598485047685047533e+01,2.145213818332328159e+01,2.604257705629274255e+01,2.227137513416796466e+01,2.144959430036057313e+01,1.512228962768639207e+01,2.430711259621826770e+01,5.595415897985600573e+00,1.365566890263290212e+01,2.784661902103464826e+01,1.429944150545321691e+01,2.282671676533845329e+01
1.230942146619348243e+01,9.788671379732958755e+00,2.779871858381844252e+00,5.601256579335695207e+00,4.249073144779750777e+01,2.672133828352302487e+01,2.510205091772149899e+01,3.526297621350941114e+01,3.471079160325408708e+01,2.450074622482863873e+01,1.712369349585756240e+01,1.379389433324255521e+01,1.058330127367252871e+01,1.042822324191789995e+01,9.680844695491760632e+00,2.409252761894892458e+01,2.468874466634514775e+01,1.642904540088227705e+01,6.111477531083393977e+00,4.122581042503767890e+00,6.790570588439935662e+00,1.021238238191144099e+01,3.404574814884923306e+00,1.188977754526420405e+01,6.671692457610697069e+00,1.247703764651810765e+01,6.153435016269560798e+00,3.894175481340848677e+01,3.838612151825326890e+01,1.008348858719442731e+01,3.950897705822447481e+00,1.492579586759473820e+01,1.072669680342233178e+01,1.440948002874460165e+01,3.335846245387390496e+00,1.469239212700872166e+01,1.441049064122614176e+01,1.642822338840832330e+01,1.185254873972574252e+01,2.503739197912716818e+01,1.704358882307050393e+01,3.448591787779626827e+01,1.653486668550870675e+01,2.264857451570961544e+01
4.527640603285748711e+01,4.376307131945880968e+01,3.654010881873216476e+01,3.937562403802899524e+01,2.419757021149096232e+01,1.302521435509015291e+01,1.679614672593370273e+01,1.028762169735920118e+01,1.009042926074685020e+01,1.638283865871382616e+01,2.169359565437640214e+01,2.074077189936729226e+01,2.341550040430225010e+01,2.368840403443464737e+01,3.746477221656847689e+01,2.084487780143835423e+01,2.109787701451423203e+01,1.956601575091169565e+01,3.202272091239444762e+01,3.532482576298132670e+01,3.187073271465929380e+01,2.408569116769836782e+01,3.547607676708219060e+01,2.524945243168979658e+01,2.798968849390871938e+01,2.516687831832602029e+01,2.815828824018501919e+01,1.451114329764470234e+01,1.422066725788279129e+01,2.809730606825621635e+01,3.075930107463221219e+01,1.906998889326733604e+01,2.800662686490894870e+01,1.957391756892773316e+01,3.094779689205105910e+01,1.936970465038372069e+01,1.957280165768197477e+01,1.956613776516926961e+01,2.263374761428835669e+01,2.187698184353340025e+01,2.002677341783530451e+01,5.559743714236902168e-01,2.006146285878638125e+01,1.139042015958021459e+01
2.325686048607222745e+01,2.116833754079068086e+01,1.389743652412907693e+01,1.672819961986575521e+01,3.449001440520918038e+01,1.717186736168773109e+01,1.677372347626715055e+01,2.505602579339294067e+01,2.450089510425395289e+01,1.597666513511542874e+01,8.854014581858084654e+00,2.938699843606465301e+00,8.788809367257511829e-01,1.111948793183942907e+00,1.714364797312210698e+01,1.572078317778101564e+01,1.639620161365431983e+01,6.339355000103443771e+00,1.002987863081641784e+01,1.342022020252709780e+01,1.009793712374882801e+01,3.407250790506601401e+00,1.335740205976516926e+01,6.143756615017243128e+00,6.383474258894833220e+00,6.683081714595293654e+00,6.150158546594635567e+00,2.919830983354047760e+01,2.864791832685910933e+01,7.816854240558109623e+00,8.654154430576005197e+00,3.891821764899076275e+00,8.191255700149426389e+00,3.335847587630845101e+00,8.610173673220279156e+00,3.950897591886990856e+00,3.335846245320995607e+00,6.338227743492064192e+00,3.788175185574188308e+00,1.702666889769347591e+01,7.556528897927530686e+00,2.316712182262495290e+01,6.885553559463260420e+00,1.144706317818699226e+01
2.264589936619762511e+01,1.905799842759973117e+01,1.195484979070114662e+01,1.429179308080958855e+01,4.123799369494754785e+01,2.369004690685991932e+01,2.359890427934587365e+01,3.105950637802860825e+01,3.051229618962956991e+01,2.278311806803759865e+01,6.903754409040704587e+00,6.808867744589417015e+00,6.906688429273746266e+00,6.035934029780509746e+00,1.926022883646102812e+01,1.362672715382417188e+01,1.420699179235740672e+01,7.508942609410885538e+00,5.605161352592288537e+00,1.415300853815367965e+01,5.219791358417970706e+00,9.325801427905121344e+00,1.367083341709746058e+01,1.798892863607842063e+00,9.778802879759476596e+00,2.147643039397575393e+00,8.998158057655221143e+00,3.542502182460428628e+01,3.488426505700032010e+01,1.111969322810707927e+00,1.021829860701121540e+01,1.029580196602991293e+01,1.299405530431160027e+00,9.787900212418715995e+00,9.587517109861126485e+00,1.058284958829601941e+01,9.786783942359008392e+00,7.508625890525468805e+00,1.040234258060271699e+01,1.453225147252395821e+01,7.485461654856687019e+00,2.754635611516774318e+01,7.203008801244749293e+00,1.673468222762534907e+01
4.090973851883783929e+00,1.756853100919983923e+00,7.394995318577861632e+00,5.257895022657930184e+00,4.955663556917258461e+01,3.513547838272241819e+01,3.297853074390418726e+01,4.385643932270590284e+01,4.331389871980066175e+01,3.250401791043864819e+01,2.619334222048268046e+01,2.329160129406904289e+01,2.003077741988577998e+01,1.991802458018553068e+01,1.029893853959267958e+01,3.289292862446546195e+01,3.344285341708529558e+01,2.584137388236528210e+01,1.393340065916231651e+01,8.449810097835621647e+00,1.450161405791430802e+01,1.929975670794098619e+01,8.046665825392091520e+00,2.092477309713614630e+01,1.544684172448753579e+01,2.143714655861872487e+01,1.518921612558701995e+01,4.719418739471184665e+01,4.664408184396626211e+01,1.864052514731863752e+01,1.261016051774429947e+01,2.426159901497458549e+01,1.918983910939833493e+01,2.376602426015040948e+01,1.238097374087272762e+01,2.396522991723192675e+01,2.376725024252441898e+01,2.584060507380294425e+01,2.084949551974711568e+01,3.368237950513449874e+01,2.635306086398529857e+01,4.382883167951600711e+01,2.588447890505545246e+01,3.195247593267063735e+01
4.151548411711138442e+01,3.973534257413963644e+01,3.245417555496761963e+01,3.526762150638570148e+01,2.644378877464919597e+01,1.224227629522094496e+01,1.573183093765430485e+01,1.265851809982709142e+01,1.229934806950884862e+01,1.512718223273628837e+01,1.724853302384862985e+01,1.648989321134132169e+01,1.936970465038372780e+01,1.957280165768197477e+01,3.407739538054907058e+01,1.676876887918828629e+01,1.708224498379250633e+01,1.514964196051050571e+01,2.771781400535351736e+01,3.155331351560617748e+01,2.754207984832520495e+01,2.029694652187468407e+01,3.164450317805883373e+01,2.085090710252450918e+01,2.419904669425775268e+01,2.075083716834984671e+01,2.429227604641613425e+01,1.730884861244702932e+01,1.692053834002839352e+01,2.370560033107813425e+01,2.689939035350603902e+01,1.517003743118630688e+01,2.359805134145155492e+01,1.564155005881937122e+01,2.702337897516128962e+01,1.554512841752524288e+01,1.564015357911593362e+01,1.514979954363487025e+01,1.894648279322682072e+01,1.789802485533380505e+01,1.558231730742162213e+01,5.003769342813211729e+00,1.562687592496728151e+01,7.778276868012518719e+00
3.789321187185043982e+01,3.555383194436519290e+01,2.820196060230874124e+01,3.093253238200957966e+01,3.095366178245563304e+01,1.469389341869246834e+01,1.744207837157042462e+01,1.765264004520045660e+01,1.721828774829531028e+01,1.665940145582329635e+01,1.169532058505328997e+01,1.209785610372394515e+01,1.550243273766313123e+01,1.549848213756554394e+01,3.128458903326485441e+01,1.125682582065695847e+01,1.163965571277500466e+01,1.004511441275506911e+01,2.290527335232203399e+01,2.803365229200885977e+01,2.265158868762629041e+01,1.704992615544293244e+01,2.799316112367628406e+01,1.574910205455906542e+01,2.080306425370004320e+01,1.555715608030063635e+01,2.071851148714105761e+01,2.239762192702163901e+01,2.195859046887943222e+01,1.860561037882113311e+01,2.327423865151929760e+01,1.195345330412395590e+01,1.841834007770853887e+01,1.229759929576627364e+01,2.324530954725226906e+01,1.249992721294081655e+01,1.229552715765402127e+01,1.004551016502363403e+01,1.600728623777363424e+01,1.248957095628910707e+01,1.021405188061566882e+01,1.065059587051551482e+01,1.037128346601341100e+01,6.798931554188020421e+00
5.793873554666932790e+01,5.661185964787807734e+01,4.941618723235895061e+01,5.225679939146290565e+01,2.590085432582206337e+01,2.333489530684798652e+01,2.693520130160855075e+01,1.595345237151967588e+01,1.625099920381592256e+01,2.682992827638188515e+01,3.408435273047209080e+01,3.362114968738872278e+01,3.629078589446177006e+01,3.657771304813455515e+01,4.979298022289342640e+01,3.187202020462692076e+01,3.195152196426943192e+01,3.227600748584117696e+01,4.488203052270318238e+01,4.802423497992842272e+01,4.471183526677678799e+01,3.684410451327786973e+01,4.821917644968198857e+01,3.799421829604711576e+01,4.073070412880432656e+01,3.786634574478132720e+01,4.094520628765666714e+01,1.691911935097146014e+01,1.707370572374305695e+01,4.085385771597838556e+01,4.353453233467249817e+01,3.190718316384891295e+01,4.072361514257733006e+01,3.242133310231336907e+01,4.376002924987238174e+01,3.217320467882449719e+01,3.242032279716941190e+01,3.227622904595512665e+01,3.533840249562194913e+01,3.259515804372489356e+01,3.259614382616953066e+01,1.236684232527393945e+01,3.270224198575849783e+01,2.418969862202204268e+01
4.128963605628763389e+01,3.651081235868996089e+01,3.076151286977883004e+01,3.217678794315360591e+01,5.326211919887739299e+01,3.618273041165827664e+01,3.799322386659582662e+01,4.002301600705835227e+01,3.959986228029249844e+01,3.712033674871114641e+01,1.640314277454617553e+01,2.273844208270183387e+01,2.563169000362948680e+01,2.485932102530144050e+01,3.953420926728626483e+01,1.140762619392643451e+01,1.089073101588013337e+01,1.971453171889406519e+01,2.420102899319444134e+01,3.420730573585304768e+01,2.353383428561554780e+01,2.841434117766418055e+01,3.360053505804838636e+01,1.977443075210637602e+01,2.998294892568997128e+01,1.909784360801866043e+01,2.926758008093465335e+01,4.475594950279872819e+01,4.432916413818821866e+01,2.041486380470466244e+01,3.058600920839536386e+01,2.622338590381904311e+01,1.973681349506142624e+01,2.602816591128111057e+01,2.992127958577163582e+01,2.685661729986844648e+01,2.602565046567612583e+01,1.971561879984382770e+01,2.878136884148098673e+01,1.001376622904118818e+01,1.824701665324518274e+01,3.174637359023196836e+01,1.888072171638921759e+01,2.740036765716224920e+01
4.588816833377428850e+01,4.304010411722095597e+01,3.572573289081131520e+01,3.830719684062587049e+01,3.571474583934384839e+01,2.186645745977915567e+01,2.516010420460661123e+01,2.176869312396350509e+01,2.150439542891492550e+01,2.447361600441508855e+01,1.741720453049207151e+01,2.003808182485767730e+01,2.370791659605017898e+01,2.354910433342543641e+01,3.981828810611300185e+01,1.294869544098300196e+01,1.285934538716215414e+01,1.723366643807180409e+01,2.979000406221685537e+01,3.621054165542954451e+01,2.940775165434056859e+01,2.555743516415103400e+01,3.607703166344290935e+01,2.243721958009914275e+01,2.916653837486172307e+01,2.205330598516174234e+01,2.897919382022422496e+01,2.612196441776699274e+01,2.581845352567435370e+01,2.512380755339698624e+01,3.145237709120801739e+01,2.058889117623303733e+01,2.476289183914963132e+01,2.087959847392390600e+01,3.131331559617834870e+01,2.117342080786766090e+01,2.087733302559139403e+01,1.723444977398458633e+01,2.464730302692526820e+01,1.336065448801858757e+01,1.679246589285199320e+01,1.194547808202303329e+01,1.721322117058349832e+01,1.531818031604857744e+01
2.637394723343847502e+01,3.020156284708946970e+01,2.849042861746361766e+01,2.987024777873309844e+01,2.947081455561791330e+01,2.568680691150321493e+01,2.189908426527400920e+01,3.237511307076089651e+01,3.204402485220349206e+01,2.228703356303838845e+01,3.659023866670221281e+01,3.028755559454575774e+01,2.725335888657891914e+01,2.804381416318907583e+01,1.853406723465504768e+01,4.304732313742646710e+01,4.372367828803675849e+01,3.358126305840728065e+01,3.195620349070353683e+01,2.321727037958972417e+01,3.255095114509646947e+01,2.447166252962290045e+01,2.409575620689185982e+01,3.335979793454479392e+01,2.354183454846662826e+01,3.401160925622274078e+01,2.438318322620624912e+01,3.288187125805156086e+01,3.248940650106801087e+01,3.361646682927077023e+01,2.412875625012408776e+01,2.728699674397075015e+01,3.424990382344874007e+01,2.732661603304057607e+01,2.499366967361435954e+01,2.661062814765021045e+01,2.732928379238007821e+01,3.358010250033252220e+01,2.415336882189457768e+01,4.445238305711811932e+01,3.499704038766274294e+01,3.889665210219116176e+01,3.432356252817870512e+01,3.046939095280635001e+01
6.351814546656571991e+01,6.189296061082401934e+01,5.461319803727866429e+01,5.742262393631855844e+01,3.167851746674009661e+01,2.956010087923737117e+01,3.320955052601907909e+01,2.232945589260279107e+01,2.262512371307462899e+01,3.306856336491669168e+01,3.828319761949975231e+01,3.859511794428380682e+01,4.152480602774623009e+01,4.173168006871556912e+01,5.562320267567898213e+01,3.508558848590718071e+01,3.505271130120204504e+01,3.688263906877883613e+01,4.969984658556131762e+01,5.356402837209534340e+01,4.947167134800283606e+01,4.231664091527190408e+01,5.370458660344101531e+01,4.259160280628855588e+01,4.622309128304755887e+01,4.239061348928832729e+01,4.637250782083263800e+01,2.310812463694750818e+01,2.330127768568538116e+01,4.544738181430452073e+01,4.897736448961090616e+01,3.726013748107038026e+01,4.524886319049875283e+01,3.775051837800617704e+01,4.914043692745228498e+01,3.758628944107866943e+01,3.774926541851305473e+01,3.688300509436677999e+01,4.087565720915283407e+01,3.558883946213612148e+01,3.701412320555605362e+01,1.777061190699055970e+01,3.720689974965544167e+01,2.962414980534142828e+01
2.779954433534049940e+01,2.723674288659471543e+01,2.061602117748492802e+01,2.343999797461905743e+01,2.573631564049626519e+01,8.895590189292326144e+00,7.988707308606387336e+00,1.744806575151795158e+01,1.689909585944809578e+01,7.205846694597500601e+00,1.537617245278697453e+01,9.527622565398548460e+00,9.006398600699773382e+00,9.787132711603206303e+00,1.946028264467409130e+01,2.064046348837903011e+01,2.129001320601604874e+01,1.189085144727258481e+01,1.841451815523619828e+01,1.807508750502391592e+01,1.860128687376850465e+01,7.812795321280207261e+00,1.841834466933163839e+01,1.464177917139424245e+01,1.120246223214425108e+01,1.506130999706519979e+01,1.169528191789406435e+01,2.112702720370178611e+01,2.057105286172678404e+01,1.659694000281968229e+01,1.404848962118926892e+01,5.637452712348210326e+00,1.694093866492431033e+01,6.034690183361674620e+00,1.451928080014789302e+01,5.168393895497174206e+00,6.036499514783359110e+00,1.188984941840456244e+01,6.153444282028198487e+00,2.210284830492978969e+01,1.334349262583571338e+01,1.852064377272879980e+01,1.275989767303497402e+01,7.574549191449277963e+00
2.860254597716798841e+01,2.437982251197628614e+01,1.784823741284499476e+01,1.972683936205180899e+01,4.457866752663453269e+01,2.680276033202506980e+01,2.757368201294633536e+01,3.293780519420160147e+01,3.242231165922716229e+01,2.670621363594996822e+01,5.403743539571794763e+00,1.053763806054414687e+01,1.259418511017604558e+01,1.175139882923246049e+01,2.600433219878764390e+01,8.651670358642245873e+00,9.042735071277451908e+00,8.654743052953481453e+00,1.113469108721896639e+01,2.077200260759956407e+01,1.051562971751929076e+01,1.532792979892628971e+01,2.021909615360212342e+01,6.346040571247477224e+00,1.647015880276340383e+01,5.693621056341321207e+00,1.572767353930980150e+01,3.757879160247123451e+01,3.706946662140320115e+01,6.893793418468459500e+00,1.700901138142858215e+01,1.441189778878022842e+01,6.224556318768643237e+00,1.405354938507739959e+01,1.635741566950314763e+01,1.493009909340233854e+01,1.405147731614864171e+01,8.655385841365507815e+00,1.600317542222923350e+01,9.049109295461276403e+00,7.489247859313980626e+00,2.737801567591412777e+01,7.821208243702370666e+00,1.856741499749074720e+01
3.559395635238265498e+01,3.271698791610584323e+01,2.539639936131351661e+01,2.799230900372163688e+01,3.500880909586585688e+01,1.799907745614585508e+01,2.016653063442488047e+01,2.205599437247744987e+01,2.159571485618290509e+01,1.931847806948144708e+01,7.510120131482660888e+00,9.871225142863986335e+00,1.363139606706581120e+01,1.337525942422956682e+01,2.989710645342791295e+01,6.902893585067916504e+00,7.387123758369975590e+00,6.906744324557662296e+00,1.955492820268707632e+01,2.600556159094930209e+01,1.920917332319190862e+01,1.576534687200796192e+01,2.583071274032253939e+01,1.220975313113527605e+01,1.914343860192506952e+01,1.188373515880263831e+01,1.887234896748293878e+01,2.680537902235510472e+01,2.634594564443261078e+01,1.497777949689007038e+01,2.127240534261676075e+01,1.122935516540183620e+01,1.468177756017520430e+01,1.137974516187496121e+01,2.108019303388487842e+01,1.188711396829784839e+01,1.137718613703085246e+01,6.907549776517967643e+00,1.512944689824465172e+01,8.263513112913006609e+00,6.518289915638959542e+00,1.525542524945450040e+01,6.897142039819061488e+00,9.291664451786422418e+00
